CATE,bedrooms,halls,AREA,floor,subway,school,price
石景山,2,1,96,middle,0,0,3.5417
石景山,2,2,99,high,0,0,3.5354
石景山,3,1,85,low,1,0,3.5295
石景山,3,1,114,low,1,0,3.5
石景山,3,2,123.17,middle,0,0,3.4912
石景山,2,1,74,high,0,0,3.4865
石景山,2,1,89.21,middle,1,0,3.475
石景山,1,1,59.47,low,0,0,3.464
石景山,2,1,72.51,low,0,0,3.4616
石景山,2,1,90.9,high,1,0,3.4104
石景山,3,1,110.23,high,1,0,3.402
石景山,2,1,80.86,high,0,0,3.401
石景山,2,1,56,high,1,0,3.3929
石景山,2,1,97.4,high,1,0,3.3881
石景山,2,2,91.5,high,0,0,3.388
石景山,1,1,54.19,high,1,0,3.3771
石景山,3,1,86,high,1,0,3.3721
石景山,2,1,55.27,high,1,0,3.3473
石景山,2,1,61.42,high,0,0,3.3377
石景山,3,2,106.8,high,1,0,3.3334
石景山,2,1,102.11,middle,0,0,3.3298
石景山,2,1,57.74,high,1,0,3.3253
石景山,2,1,101,high,0,0,3.3169
石景山,2,2,95.35,low,1,0,3.3037
石景山,2,1,79,low,1,0,3.2912
石景山,3,2,118.75,high,1,0,3.2843
石景山,2,1,99.28,low,0,0,3.2233
石景山,2,1,85.7,high,0,0,3.2089
石景山,3,1,90.93,middle,1,0,3.1893
石景山,3,1,110.23,low,1,0,3.1752
石景山,2,1,85.7,low,1,0,3.1506
石景山,2,2,99.33,low,0,0,3.121
石景山,2,1,78,high,0,0,3.1154
石景山,2,2,95.2,high,1,0,3.1093
石景山,3,1,87.59,high,1,0,3.0826
石景山,2,2,91.52,low,1,0,3.0595
石景山,1,1,65.4,middle,1,0,3.0582
石景山,2,1,77.32,middle,0,0,3.0394
石景山,4,2,170,middle,0,0,3
石景山,2,1,70.09,low,1,0,2.9962
石景山,2,1,70.09,high,1,0,2.9249
石景山,2,1,96,high,0,0,2.7084
石景山,2,1,89.7,low,1,0,2.6756
石景山,2,1,94,high,0,0,2.6064
海淀,4,1,116.86,high,1,1,8.9852
海淀,2,0,59.1,low,1,1,7.7835
朝阳,3,2,143.41,high,1,0,6.9731
海淀,3,2,210.19,high,1,1,5.2334
海淀,3,2,209,low,1,1,5.024
海淀,3,2,210.19,high,1,1,4.9955
海淀,3,2,211.03,low,1,1,4.0279
东城,3,1,68.16,middle,1,0,8.8762
东城,1,1,38.5,high,1,1,8.6234
东城,2,1,50.36,middle,1,1,8.5386
东城,2,0,52.47,middle,1,0,8.1952
东城,3,0,73.05,middle,1,1,8.0083
东城,3,0,76.14,low,1,0,7.2236
东城,2,1,65.8,high,1,1,6.9909
东城,2,1,50.5,low,1,1,6.5347
东城,3,1,100.98,high,1,0,8.4176
东城,1,1,47.87,high,1,1,9.1916
东城,3,1,94.84,high,1,1,9.1523
东城,1,1,48.35,low,1,1,9.1004
东城,2,1,61.55,low,1,1,9.0009
东城,2,1,61.55,middle,1,1,9.0009
东城,1,1,49,low,1,1,8.9796
东城,2,1,66.35,high,1,1,8.7416
东城,1,1,61,middle,1,1,8.6886
东城,3,1,87.92,low,1,0,8.6443
东城,3,1,80.89,high,1,1,8.4931
东城,3,1,81.41,high,1,1,8.4757
东城,1,1,53.42,low,1,1,8.4239
东城,2,1,64.33,low,1,1,8.3943
东城,3,2,92.97,high,1,0,8.3899
东城,3,1,94.84,high,1,1,8.3299
东城,3,2,97.19,high,1,1,8.2313
东城,3,2,89.71,high,1,1,8.0259
丰台,2,1,61.02,middle,1,0,3.966
丰台,1,1,40.9,low,1,0,4.2788
丰台,1,0,40.3,middle,1,0,3.8462
丰台,2,1,57.16,high,1,0,3.464
丰台,2,1,56.3,high,1,0,3.3748
丰台,2,1,57.19,high,1,0,3.4972
丰台,2,1,57.04,middle,1,0,3.7167
丰台,3,1,77.36,high,1,0,3.361
丰台,2,1,67.78,high,1,0,3.2458
丰台,2,1,70.84,high,1,0,2.9645
丰台,3,1,119.68,middle,1,0,4.1695
丰台,3,1,116.1,middle,1,0,3.9622
丰台,2,1,86.38,middle,1,0,3.8204
丰台,2,1,92,middle,1,0,3.75
丰台,2,1,91.62,middle,1,0,3.711
丰台,3,1,116.1,high,1,0,3.6607
丰台,2,1,86.39,middle,1,0,3.5884
朝阳,2,2,98.76,middle,1,0,4.03
海淀,4,2,159.85,low,1,0,6.1308
海淀,2,2,86.84,low,1,0,6.0457
海淀,5,2,168.49,high,1,0,5.6977
海淀,2,1,84.3,high,1,0,5.3381
西城,3,1,123.3,high,1,1,8.7511
海淀,3,1,128,high,1,0,7.1719
海淀,2,2,120,middle,0,0,5
海淀,2,1,57.2,low,1,1,10.8392
海淀,2,1,65,middle,1,1,10.6924
海淀,2,1,59.1,high,1,1,10.0677
海淀,3,1,90.53,high,1,1,9.1683
海淀,2,1,96.46,high,1,1,8.2936
海淀,3,2,142.5,middle,1,0,6.3158
海淀,3,1,168,middle,1,0,6.25
海淀,3,1,168.39,low,1,0,5.9386
海淀,2,1,103,low,1,1,6.7962
海淀,3,1,101.09,high,1,0,6.5289
海淀,3,2,127.81,middle,1,0,6.009
海淀,3,1,127.81,low,1,0,5.829
海淀,5,1,260,high,1,0,5
朝阳,1,1,68.16,middle,1,1,5.4285
朝阳,2,2,145.04,high,1,0,6.6741
朝阳,2,1,140.21,middle,1,0,5.8484
朝阳,3,1,152.97,low,1,0,5.6221
东城,2,1,78.55,middle,1,0,8.6315
东城,2,1,78.55,middle,1,0,8.5296
东城,1,1,63.83,middle,1,0,7.52
东城,3,2,170,middle,1,0,6.1765
东城,3,1,167.55,low,1,0,11.9368
东城,2,1,84.86,low,1,0,9.4273
东城,1,0,38.29,middle,1,0,9.402
东城,1,1,38.35,low,1,0,9.1265
东城,2,2,143.29,middle,1,0,8.7236
东城,1,0,46,high,1,0,8.0435
东城,2,1,89.79,low,1,0,8.0188
朝阳,2,2,104.36,high,1,0,7.6658
朝阳,2,2,97.52,high,1,0,7.3832
朝阳,3,2,123.69,low,1,0,7.0742
朝阳,3,2,123.69,low,1,0,6.8721
朝阳,3,2,135.42,high,1,0,6.7937
朝阳,3,2,135.69,middle,1,0,6.4854
丰台,2,2,103,middle,0,0,3.4952
石景山,3,1,134,low,0,0,3.7687
石景山,3,1,134,low,0,0,3.7314
石景山,2,1,79,low,0,0,3.1013
丰台,2,1,92.6,middle,1,0,4.1577
丰台,1,1,55.75,middle,1,0,4.1256
丰台,3,1,108.6,low,1,0,4.07
丰台,3,1,106.56,high,1,0,3.9415
丰台,3,2,116.77,low,1,0,3.9394
丰台,2,1,94.77,high,1,0,3.9042
丰台,1,1,54.46,low,1,0,3.8561
丰台,1,1,56.15,low,1,0,3.74
丰台,1,1,54.74,middle,1,0,3.6537
丰台,4,2,188.07,high,1,0,2.9777
朝阳,2,1,69.23,middle,1,0,5.4168
朝阳,3,1,67.18,high,1,0,5.3588
朝阳,2,1,63.41,high,1,1,6.4659
朝阳,2,1,64.2,middle,1,1,5.9191
朝阳,3,1,102.48,low,1,0,6.3428
朝阳,2,1,56.16,middle,1,1,6.0186
朝阳,2,1,56.07,middle,1,0,5.9747
朝阳,3,1,80.9,low,1,0,6.6132
朝阳,3,1,80.9,middle,1,0,6.4277
朝阳,1,1,47.08,middle,1,0,6.1598
朝阳,3,1,66.72,middle,1,0,5.9653
朝阳,2,1,57.86,middle,1,0,5.8417
朝阳,1,1,47.08,high,1,0,5.4801
朝阳,3,1,80.15,middle,1,0,5.1778
朝阳,3,1,134.43,low,1,1,6.5462
朝阳,2,1,81.15,low,1,1,6.2847
朝阳,2,1,70.45,low,1,0,6.2456
东城,1,1,59.76,middle,1,0,9.0027
东城,2,1,56.13,high,1,0,8.997
东城,2,1,64.94,middle,1,1,8.3154
东城,2,1,66.15,high,1,0,8.3145
东城,2,1,80.09,middle,1,0,8.9275
东城,2,1,76,low,1,0,8.8948
东城,2,1,80,high,1,1,8.875
东城,2,1,83.11,low,1,1,8.5429
东城,3,1,107.41,high,1,0,9.8688
东城,2,1,83,high,1,0,9.1567
东城,2,1,83.18,middle,1,0,8.7762
东城,2,1,77,low,1,1,8.3767
东城,2,1,88,low,1,0,8.125
东城,2,1,88.7,middle,1,1,8.1173
东城,2,1,80.47,low,1,0,7.9533
东城,2,1,50.3,high,1,0,7.5547
东城,1,1,47.75,high,1,1,8.7959
东城,4,1,140.2,middle,1,0,8.5593
东城,4,2,159.8,low,1,1,8.0101
东城,3,2,117.6,middle,1,0,7.5681
东城,2,1,104.68,low,1,1,7.5086
东城,1,1,36.37,low,1,1,9.6234
东城,2,1,56.1,low,1,1,9.5901
东城,2,1,42,middle,1,1,9.5239
东城,2,1,47.31,high,1,0,9.5118
东城,3,1,88,middle,1,0,9.4887
东城,1,1,37.58,low,1,0,9.2603
东城,2,1,50.85,middle,1,0,8.8496
东城,1,1,56.55,high,1,1,8.8418
东城,1,1,46.56,middle,1,0,8.8059
东城,2,1,64.2,high,1,1,8.7228
东城,2,1,58.16,low,1,1,8.597
东城,2,1,60.59,high,1,1,8.5823
东城,2,1,41,low,1,1,8.5366
东城,2,1,50.65,middle,1,1,8.4897
东城,1,1,36.6,middle,1,0,8.47
东城,1,1,40.4,high,1,1,8.4159
东城,2,1,60.11,high,1,0,8.4013
东城,3,1,68.21,middle,1,0,8.3566
东城,2,1,65,low,1,1,8.2924
东城,2,1,58,high,1,1,8.2759
东城,2,1,60.59,high,1,1,8.2522
东城,2,1,57,high,1,0,8.2457
东城,2,1,79,middle,1,0,8.1013
东城,2,1,64.46,middle,1,1,8.0671
东城,1,1,42.78,middle,1,1,8.0646
东城,2,1,74.62,low,1,0,8.0408
东城,2,1,64.64,high,1,0,8.0137
东城,1,1,60.21,low,1,1,7.9721
东城,2,1,77.86,low,1,0,7.9631
东城,2,1,60.59,low,1,0,7.9221
东城,2,1,60.59,high,1,1,7.9221
东城,3,1,78.66,low,1,1,7.8821
东城,3,1,62.2,high,1,0,7.7975
东城,3,1,77.84,high,1,1,7.7082
东城,3,1,55.95,middle,1,0,7.6855
东城,2,1,53.88,low,1,1,7.6096
东城,2,1,64.64,middle,1,0,7.5031
东城,2,1,64.1,middle,1,0,7.4103
东城,2,1,74.94,middle,1,1,7.0057
东城,2,1,56.62,middle,1,1,9.8905
东城,3,1,71,low,1,1,9.8592
东城,1,1,40.57,middle,1,0,9.3666
东城,2,1,59,low,1,0,9.1526
东城,1,1,40.57,high,1,1,9.1201
东城,2,1,57.02,middle,1,0,9.1197
东城,2,1,57.02,high,1,1,8.8566
东城,2,1,60,middle,1,1,8.8334
东城,3,0,56.91,high,1,0,9.0494
东城,1,1,40.57,low,1,0,9.8596
东城,2,1,63.75,middle,1,1,9.4902
东城,1,1,40.57,high,1,0,9.3666
东城,1,1,40.98,low,1,1,9.2729
东城,2,1,55.11,high,1,1,9.0728
东城,1,1,40.98,middle,1,0,9.0288
东城,1,1,40.57,high,1,0,8.7504
东城,2,1,55.11,middle,1,0,8.7099
东城,3,1,92.68,high,1,0,8.0061
东城,3,1,92.68,high,1,1,7.1213
东城,1,1,42.56,low,1,0,8.9286
东城,2,1,56.78,middle,1,1,8.806
东城,3,1,61,low,1,0,8.6886
东城,3,1,60,high,1,0,8.5
东城,2,1,52.63,high,1,0,8.4553
东城,3,1,69.08,middle,1,1,8.3961
东城,2,1,40.83,high,1,1,8.0823
东城,3,1,67.48,low,1,1,7.8542
西城,2,1,64.73,middle,1,0,9.7328
西城,2,0,47.96,middle,1,0,9.6956
西城,2,0,47.96,high,1,0,9.5914
朝阳,2,1,58.98,low,1,1,5.7647
朝阳,3,1,113.8,middle,1,1,6.0018
东城,2,2,122.76,middle,1,1,8.7162
东城,2,1,122.76,low,1,1,8.5533
东城,2,1,112,low,1,1,8.3036
东城,2,1,109,middle,1,1,8.1652
东城,1,0,56,middle,1,0,8
东城,2,2,122.76,middle,1,1,7.9831
东城,2,1,122.86,low,1,1,7.7324
东城,2,2,112.26,middle,1,1,7.6608
东城,1,0,55.74,low,1,1,7.535
东城,1,0,55.81,middle,1,1,7.5256
东城,1,0,63.29,high,1,0,7.4262
东城,2,1,112.26,low,1,1,7.3936
东城,2,2,168,middle,1,0,7.1429
东城,2,1,167.82,high,1,0,6.8526
朝阳,2,2,167.66,middle,1,0,4.1632
丰台,1,1,41,low,0,0,4.8781
丰台,2,1,50.08,low,0,0,4.393
丰台,1,1,38.78,low,0,0,3.7391
丰台,2,1,59,high,0,0,3.3899
丰台,2,1,59,middle,0,0,3.0848
丰台,2,1,59,middle,0,0,2.7119
丰台,2,1,54.48,low,0,0,5.1396
丰台,1,1,55.14,low,0,0,3.3007
丰台,2,1,59,low,0,0,3.2204
丰台,2,1,59,high,0,0,2.7967
丰台,2,1,69.78,high,0,0,2.7945
丰台,3,1,79.73,high,0,1,3.3238
丰台,2,1,58.17,middle,0,0,3.1804
丰台,3,1,80,high,0,0,2.9125
丰台,2,1,68.82,high,0,0,2.8917
丰台,2,1,65,high,0,0,3.5385
丰台,2,1,64.61,high,0,0,3.5289
丰台,2,1,67.58,middle,0,0,3.4774
丰台,2,1,60,high,0,0,3.1
丰台,2,1,60,high,0,0,2.75
丰台,2,2,98.64,high,0,0,3.3455
丰台,1,1,80.5,high,0,0,3.205
丰台,1,1,74.4,high,0,0,3.0914
丰台,2,1,98,high,0,0,2.949
丰台,3,1,108.34,high,0,0,2.9076
丰台,3,2,111.17,middle,0,0,3.2383
丰台,2,1,67.95,high,1,0,4.4886
丰台,1,1,68,middle,1,0,4.4853
丰台,1,1,67.12,low,1,0,4.2462
海淀,3,1,72.6,low,1,1,8.9532
西城,3,1,72.26,low,1,0,7.4731
西城,2,1,56.72,high,1,0,6.8759
朝阳,3,1,69.85,middle,1,1,7.5162
朝阳,2,1,68.08,high,1,1,7.124
朝阳,3,1,86.3,middle,1,1,6.8135
朝阳,3,1,86.96,low,1,1,6.7388
海淀,4,2,215,middle,0,0,8.0373
丰台,3,1,86.98,middle,1,0,4.7138
西城,2,1,68.71,middle,1,1,8.0047
西城,2,1,58.31,high,1,1,7.8889
西城,2,1,40.83,middle,1,1,10.654
西城,3,1,63.88,middle,1,1,9.0013
西城,3,1,65.74,middle,1,1,8.9748
西城,2,1,49.43,middle,1,1,8.9015
西城,2,1,49.43,high,1,1,8.8004
西城,2,1,57,high,1,1,8.4211
西城,3,0,58,high,1,1,8.2759
西城,2,1,92.45,middle,1,1,6.9227
西城,2,1,89.76,middle,1,1,5.7153
西城,4,2,150,high,1,0,5.5334
西城,3,2,159.23,high,1,1,5.1373
西城,3,2,168.7,middle,1,1,5.0979
西城,3,2,182.64,middle,1,1,5.0373
西城,3,2,182.64,low,1,0,4.9825
西城,4,2,198.35,middle,1,0,4.8148
丰台,2,1,76.11,high,1,0,4.1388
丰台,2,1,80.93,high,1,1,3.8676
丰台,2,2,80.6,high,1,0,3.5112
丰台,3,2,135.59,low,1,0,3.0239
丰台,3,2,146,high,1,0,3.4247
丰台,4,2,154,middle,1,0,3.2468
丰台,3,2,161,high,1,0,3.1367
丰台,3,2,140.58,middle,1,0,3.0944
丰台,3,2,140.48,middle,1,1,2.9898
丰台,4,2,202,high,1,0,2.9703
丰台,4,1,133.5,high,1,0,2.9963
东城,2,1,102,middle,1,0,5.6863
东城,2,1,107.5,middle,1,1,5.6
东城,3,2,161,high,1,0,5.2796
东城,3,2,168,high,1,1,5.2381
东城,3,1,168.41,middle,1,1,5.1066
东城,3,2,168.41,middle,1,1,5.1066
东城,5,1,157,high,1,0,5.0956
东城,3,1,160.56,low,1,0,4.9826
东城,3,1,168,low,1,0,4.881
东城,3,2,181,high,1,0,4.8619
东城,3,2,188,middle,1,0,4.6809
东城,3,1,180,middle,1,0,4.1667
丰台,1,1,62,low,1,0,4.5162
丰台,3,1,128,low,1,0,3.3594
丰台,3,1,144.01,high,1,0,3.0554
丰台,3,1,169,middle,1,0,2.8995
丰台,3,1,169.03,high,1,0,2.8398
丰台,2,1,57.4,high,1,0,3.6934
丰台,2,1,57.1,high,1,0,3.6778
丰台,2,1,87.83,middle,1,0,4.2697
丰台,2,1,87.83,low,1,0,4.1558
丰台,2,1,88.06,low,1,0,3.1797
朝阳,2,1,79.17,high,1,0,3.7262
西城,3,2,121.96,low,1,0,8.8554
西城,2,1,54.87,high,1,0,6.9073
西城,2,1,55.16,high,1,0,6.7441
西城,3,1,79.21,high,1,0,6.2493
西城,2,1,58.21,low,1,0,7.2153
西城,2,1,62,high,1,1,6.9355
西城,2,1,57.37,high,1,1,6.7109
西城,2,1,57.37,low,1,0,6.5889
西城,2,1,54.7,high,1,1,6.5814
西城,2,1,54,low,1,1,8.0556
西城,3,1,74,low,1,0,7.946
西城,2,1,62,middle,1,1,7.742
西城,2,1,57,high,1,1,7.5088
西城,1,1,40.38,low,1,1,7.4295
西城,2,1,57.41,high,1,1,7.3681
西城,2,1,62.99,high,1,1,7.2234
西城,3,1,70.85,high,1,1,7.0572
西城,1,1,57.79,middle,1,1,7.9253
西城,2,1,54,high,1,0,7.1852
西城,2,1,54.11,high,1,0,6.9304
西城,2,1,48,low,1,0,6.7709
西城,2,1,56.8,middle,1,0,6.6902
西城,2,1,54.58,high,1,0,6.5959
西城,3,1,77.2,high,0,1,6.4767
西城,3,1,78,high,0,1,6.4103
西城,3,1,68.46,high,1,0,6.3833
西城,3,1,68.46,high,1,0,5.9889
西城,2,1,56.8,high,1,0,5.6339
西城,2,1,59,high,1,0,5.4238
西城,2,1,80.81,high,1,0,7.4249
西城,2,2,94.91,middle,1,0,6.954
西城,2,1,74.14,middle,1,0,6.5417
西城,3,2,117.68,middle,1,1,6.3733
西城,3,2,148.05,middle,1,0,6.2142
西城,2,1,94,low,1,0,6.1703
西城,2,1,103.25,middle,1,0,6.1017
西城,1,1,61.19,high,1,0,5.8834
西城,3,2,144.71,high,1,0,5.8048
西城,2,1,110,high,1,0,5.7728
西城,3,2,147,low,1,0,4.966
西城,1,0,31.8,high,1,0,7.8617
西城,2,1,60.1,low,1,0,7.2879
西城,1,1,43.71,low,1,0,7.0922
西城,2,1,54.39,low,1,0,6.7108
西城,2,1,61.4,middle,1,0,6.6776
西城,1,1,48.09,low,1,0,6.5503
西城,2,1,63.34,low,1,0,6.4731
西城,2,1,61.18,middle,1,0,6.4564
西城,2,1,55.11,low,1,0,6.351
西城,3,1,78.88,middle,1,0,6.3388
西城,3,1,74,middle,1,0,6.2163
西城,2,1,61.27,low,1,1,6.2021
西城,2,1,55,high,1,0,6.1819
西城,2,1,52.51,high,1,0,6.0941
西城,2,1,57.9,middle,1,0,6.045
西城,2,1,54.78,middle,1,0,6.0241
西城,3,1,74.11,low,1,0,5.9372
西城,1,1,55.32,middle,1,0,5.6038
海淀,3,1,81,middle,1,1,6.605
海淀,2,1,64.3,low,1,1,6.1898
海淀,2,1,57.2,high,0,1,5.4196
海淀,2,1,45.3,middle,1,0,6.6667
海淀,2,1,57.2,middle,1,0,6.6434
西城,4,2,93,high,1,1,12.0431
西城,4,2,162.35,low,1,0,8.7466
西城,3,2,141.91,middle,1,0,8.4561
西城,3,1,142,middle,1,1,8.4508
西城,2,1,94,middle,1,1,8.1383
西城,2,1,92.31,low,1,0,8.1248
西城,2,1,90.95,middle,1,0,8.0264
西城,2,1,125.6,high,1,0,7.922
西城,1,1,199.81,high,1,0,6.0058
西城,1,0,62,middle,1,0,5.6452
西城,1,0,40,high,1,0,5.5
西城,2,1,132.36,middle,1,0,5.2887
西城,1,0,37.52,low,1,0,5.1973
西城,3,1,162,middle,1,0,5.0618
海淀,2,1,115,high,1,0,5.7392
海淀,1,1,88,high,1,0,5.5114
海淀,1,0,62.23,middle,1,0,5.2226
海淀,1,1,87,middle,1,0,5.1725
丰台,2,1,89.41,middle,1,0,4.1159
丰台,2,1,89.45,high,1,0,3.9129
丰台,2,1,89.81,middle,1,0,3.7858
丰台,2,2,88.77,low,1,0,3.7175
丰台,2,2,89.47,low,1,0,3.6326
丰台,2,1,89.96,low,1,0,3.6128
丰台,2,1,89.96,middle,1,0,3.5572
丰台,1,1,70.53,low,1,0,3.5163
丰台,1,1,70.53,low,1,0,3.5021
丰台,2,1,89.48,middle,1,0,3.4645
西城,2,1,62.07,high,1,0,7.8944
西城,2,1,67,high,1,1,7.612
西城,2,1,50.96,high,1,1,7.4569
西城,2,1,68.7,high,1,1,7.4236
西城,2,1,68.13,middle,1,0,7.1922
丰台,2,1,88.39,middle,0,0,2.885
丰台,3,1,111,middle,0,0,2.7928
丰台,2,2,104.38,high,0,0,2.5389
丰台,3,2,118.58,middle,0,0,2.4457
丰台,3,2,118.58,high,0,0,2.4035
丰台,3,2,156.72,high,0,0,2.2333
丰台,2,1,59,high,0,0,3.0509
丰台,2,1,58.48,middle,0,0,2.9925
丰台,2,1,56,high,0,0,2.9465
丰台,2,1,75.29,middle,1,0,3.5862
丰台,2,1,76,low,1,0,3.2895
西城,2,1,57.4,high,1,1,14.4948
西城,2,1,77.8,middle,1,1,14.3959
西城,3,1,91,middle,1,1,14
西城,2,1,72.9,high,1,1,13.9918
西城,3,1,85.6,high,1,1,13.4346
海淀,2,1,113,high,1,0,7.0797
海淀,2,1,116,high,1,0,6.638
海淀,2,2,113,low,1,0,5.5753
石景山,2,1,96,high,1,0,4.375
西城,4,2,155,high,1,1,12
朝阳,2,1,103.45,low,1,0,3.0933
西城,2,1,48.6,low,1,1,9.4651
西城,2,1,50,high,1,1,8.76
东城,4,2,235,high,1,0,6
东城,3,1,203.39,high,1,0,5.9984
东城,2,1,152.66,high,1,0,5.9938
东城,3,2,207,middle,1,0,5.9711
丰台,3,2,132.63,low,1,0,5.1271
丰台,2,1,104.91,middle,1,0,5.052
丰台,2,1,95.58,middle,1,0,4.8128
丰台,2,2,91.44,low,1,0,4.5932
丰台,2,1,92.2,high,1,0,4.5554
丰台,2,2,92.98,high,1,0,4.5172
丰台,2,2,91.7,middle,1,0,4.4712
丰台,2,1,89.98,middle,1,0,4.4455
丰台,2,2,91.93,high,1,0,4.3512
丰台,1,1,58.2,high,1,0,4.2956
丰台,2,2,101.7,middle,1,0,3.7857
丰台,2,1,100.73,high,1,0,3.7229
丰台,1,1,67,low,1,0,4.1792
东城,3,2,176.05,middle,1,0,6.8163
东城,3,2,174.96,middle,1,0,6.7444
东城,2,2,145.49,low,1,0,5.4987
海淀,2,1,57.9,middle,1,1,8.4629
海淀,3,1,77.6,middle,1,1,7.8609
东城,1,1,50.42,high,1,1,9.6192
东城,1,1,51.71,middle,1,1,9.4373
东城,1,1,50.42,middle,1,1,8.3301
东城,2,1,58.57,middle,1,0,8.8783
东城,2,1,58.88,high,1,1,8.4919
西城,2,0,54,middle,1,0,7.4075
西城,1,1,45.5,middle,1,0,8.7913
朝阳,2,1,88.8,low,1,0,5.7433
朝阳,3,2,120.86,high,1,0,5.5437
朝阳,2,1,85.7,middle,1,0,5.2509
朝阳,3,2,121,middle,1,0,5.2067
朝阳,2,1,86.63,low,1,0,5.1946
朝阳,1,1,62.8,low,1,0,5.1752
朝阳,1,1,68,low,1,0,5.1471
朝阳,2,2,91.7,high,1,0,5.1255
朝阳,1,1,59.3,low,1,0,5.0591
朝阳,1,0,58.7,low,1,0,5.0256
朝阳,2,1,86.78,low,1,0,5.0242
朝阳,2,2,94.47,middle,1,0,4.9752
朝阳,2,1,86.63,middle,1,0,4.9637
朝阳,1,1,71.75,middle,1,0,4.8781
朝阳,1,1,58.7,low,1,0,4.8552
朝阳,2,1,74.95,low,1,0,4.5497
朝阳,1,1,79.5,middle,1,0,4.4026
朝阳,2,2,128,high,1,0,4.2969
东城,2,1,54,low,1,1,12.0371
东城,1,1,45.72,low,1,1,6.9992
东城,2,1,57.23,middle,1,0,8.6494
东城,3,1,68.96,middle,1,1,8.4832
东城,3,1,74.5,high,1,0,7.5168
朝阳,2,1,81.38,low,1,0,5.2593
东城,2,2,104.77,middle,1,0,6.6814
东城,2,1,52.32,low,1,0,7.263
东城,2,1,67.5,middle,1,0,6.7408
东城,3,1,71.38,low,1,0,6.7246
东城,2,1,56.56,middle,1,0,6.365
东城,3,1,70.99,high,1,0,6.339
东城,1,1,38.07,high,1,0,6.3042
东城,3,1,73.59,low,1,0,6.115
东城,3,1,82.51,low,1,0,6.0599
东城,2,1,59.19,middle,1,0,5.9132
东城,2,1,58.24,high,1,0,5.838
东城,2,1,53,high,1,0,5.5661
丰台,3,1,121,middle,1,0,3.6199
东城,2,1,84.57,middle,1,1,9.5779
东城,2,1,82.44,middle,1,1,9.3402
东城,3,1,156.75,low,1,1,7.0176
东城,3,2,182.29,low,1,1,6.7475
西城,4,1,106.79,high,1,1,8.3342
西城,2,0,50.65,middle,1,1,8.2923
西城,2,0,44.65,middle,1,1,8.2867
西城,3,1,60.34,middle,1,1,8.0378
西城,3,1,73.97,high,1,1,7.5707
东城,2,1,55,high,1,1,11
朝阳,2,1,59.09,middle,1,1,5.754
朝阳,3,1,69.36,high,1,1,5.4787
朝阳,3,1,69.36,high,1,1,5.4066
朝阳,3,2,96.14,low,1,1,5.6169
朝阳,3,1,86.23,high,1,1,4.9867
朝阳,2,1,57.28,low,1,1,5.2375
朝阳,2,1,81.17,high,1,1,4.9896
朝阳,2,1,65,high,1,1,4.9077
朝阳,3,1,92.28,middle,1,1,4.8765
朝阳,2,1,87.87,high,1,1,4.1539
朝阳,2,1,55.59,high,1,1,5.3967
朝阳,3,1,73.75,low,1,1,5.2882
朝阳,3,1,77.4,middle,1,1,5.2326
朝阳,2,1,76,high,1,1,4.8027
东城,2,1,49.55,low,1,1,7.0636
东城,2,1,55,high,1,1,6.1819
东城,3,2,184,low,1,1,8.1522
东城,3,1,172,middle,1,1,8.1396
东城,1,1,73.04,middle,1,1,8.0094
东城,1,1,75.19,low,1,1,7.9798
东城,1,1,78.75,low,1,1,7.4921
东城,2,1,128.62,low,1,1,6.4532
东城,3,2,139.8,middle,1,1,10.7297
东城,2,1,98,high,1,1,9.1837
东城,3,2,120.27,middle,1,1,8.8967
东城,2,2,103,high,1,1,8.5437
东城,1,1,50.09,high,1,1,8.2851
东城,3,2,146,middle,1,1,9.5891
东城,3,2,140.26,middle,1,1,8.9121
东城,2,2,108.5,middle,1,1,8.0185
东城,1,1,71,middle,1,1,8
东城,3,2,189,high,1,1,7.9366
东城,3,2,141.93,high,1,1,7.7503
东城,3,2,142,low,1,1,7.7465
东城,3,2,146.06,middle,1,1,7.2573
东城,2,1,111,middle,1,1,7.0271
东城,2,2,108,high,1,1,6.7593
东城,5,2,211.3,low,1,1,6.3891
东城,4,2,225.57,high,1,1,5.9849
东城,5,2,285.98,high,1,1,5.7697
海淀,2,1,50.16,middle,1,1,6.4793
海淀,2,1,54,middle,1,1,7.4075
海淀,2,1,55.9,high,1,1,6.9768
海淀,1,1,40.6,high,1,1,6.601
海淀,1,0,56.08,middle,1,1,5.3496
海淀,1,1,65.48,high,1,1,5.1925
海淀,1,1,65.48,low,1,1,5.1161
海淀,2,1,58.9,high,1,0,7.1308
海淀,2,1,60,middle,1,0,6.8334
海淀,2,1,71,high,1,0,6.831
海淀,2,1,73.69,high,1,0,7.8709
海淀,2,1,67.47,high,1,0,7.1143
海淀,2,1,141.32,high,1,1,6.2271
海淀,3,2,215.22,high,1,1,6.1798
海淀,3,2,193.03,low,1,1,5.6986
海淀,2,1,106.81,high,1,1,5.4022
海淀,2,1,142.03,low,1,1,5.351
丰台,4,2,266,high,1,0,2.8196
朝阳,2,2,99.19,middle,1,0,8.0654
朝阳,2,2,104.28,high,1,0,7.4799
朝阳,3,2,165,middle,1,0,6.9697
朝阳,3,2,171.54,low,1,0,6.4125
朝阳,3,2,171.54,high,1,0,6.3834
朝阳,3,2,171.54,high,1,0,6.1211
朝阳,3,2,218.84,high,1,0,6.3974
朝阳,2,2,136.87,low,1,0,5.6989
